id,review,Usa,Sup,Dep,Per
996,I like the idea of ??how songs can be downloaded through a Dropbox account. Just thinking that it also imports from Google or any other cloud storage solution would make the app much more valuable.,0,1,0,0
745,How about the update or since long after the app was updated.,0,1,0,0
563,"I've come across some useless and confusing apps, but this one easily ranks number one.",1,0,0,0
92,The application takes a while to load. There are so many weather apps out there. This should also show you the direction the storms are moving. Please add this feature.,0,0,0,1
1102,Goodbye Google Maps. You've been a good friend but you've driven me around too many times. In fact just yesterday you took me down 2 dirt roads in the rain only to emerge on the same road we were just on. You could have just told me to turn right instead of left. Let's hope the person who programmed you to do this gets found and fired. May his little games end soon. So it's time for us to part ways. Goodbye Google Maps.,0,0,1,0
504,"I hate the new format. It's difficult to navigate and it only shows five days now instead of ten, very disappointing.",1,0,0,0
759,"Finally, and this is not for every user as a technical writer, I would like to see a URL system so that external apps such as Workflow can quickly open Translate and quickly use its functionality. This is especially useful if one is constantly switching between three languages ??and needs to switch languages ??frequently.",0,1,0,0
962,A recent update causes many crashes.,0,1,0,0
934,Address to text as in Dragon droid edition is not available on IOS IPhone.,0,1,0,0
1149,"I'm tired of the crashes, it doesn't work, I think you need to fix it and try adding pics corp to make it work normally",0,0,1,0
669,"After updating, my Fitbit won't sync with the app. Says it's synced, but no steps are logged. And the steps on the last day were also wrong.",1,0,0,0
447,"It's a great app. However, Wolfram becomes very slow and freezes for seconds when I tap a number. And it's the only app that gets slow, so I'm sure it's not my phone's fault. Please fix it.",0,0,0,1
955,"Can't use it anymore, a bug makes Safari useless.",0,1,0,0
1204,Not updated enough. shows old information. Please update.,0,0,1,0
460,"The app says it takes about 1 minute per 1000 songs to download from Dropbox. Have 18,000 songs on Dropbox. 45 minutes later and the download is still running.",0,0,0,1
160,Polished app...freezes too much...iPad Air 2 disappointed,0,0,0,1
892,"For months now my WolframAlpha app is stuck in mid-update and won't open it, complete its update, or delete it.",0,1,0,0
986,"My worst work on the IPad. Compared to the chart plotter system on my boat which is Rose Point, this program is a dud. Disappointing",0,1,0,0
13,"After years of excellent service, this app can no longer find my location at all. About a mile or so away. I tried restarting, deleting the app and downloading it again. Nothing works. I will revise my review if it turns out to be user error. I doubt it, since it just happened overnight when I opened the app.",0,0,0,1
148,You need a quick view of some important options in the app. Otherwise it is difficult to use.,0,0,0,1
1093,"I have atrial fibrillation and rely on my Fitbit Charge 2 for average resting heart rate information and monthly graphs to show the doctor. Starting October 11, the daily heart rate trend and resting average are recorded daily but are no longer included in the graph. Now I'm starting to wonder if the resting daily average is correct as it has been 60 bpm every day since October 11th. It is very unusual for the resting average to stay the same for this long. I called and spent a good amount of time talking to support. It was decided that it wasn't the tracker itself, but the app. In any case it was given to someone else to study it and discover the problem. He was assigned a case number. He said I would be contacted via email. I haven't heard anything yet. You may need to find another heart rate monitor if the problem isn't resolved.",0,0,1,0
394,Would be a great game if it didn't take ten minutes to load even on high speed WiFi. It's not worth the wait. Try Nentendo again.,0,0,0,1
634,"Please consider bowling as an activity When I bowl, it only sometimes recognizes that I am active and starts increasing my active minutes.",1,0,0,0
916,I've been using this on my iPad 1 with no issues. Today I updated to the latest version and it crashes repeatedly. I have deleted and uninstalled and the violation continues.,0,1,0,0
689,"No matter how many times I reinstall the app, it never gives me the option to show the steps. Very frustrating. Get ready to try another app.",1,0,0,0
1139,This app is the only one I have that constantly crashes. I have to use it every day to reach my clients' homes. It's so inconvenient to have to pull over and figure it out in the middle of driving.,0,0,1,0
564,"I just downloaded this app the other day, thinking the ""find my phone"" feature might come in handy one day. Today, I lost my phone. Of course, I continued logging into the avira website and after an hour of trying to figure out how to actually locate my phone without it, I gave up. Avira's forums and support are non-existent in terms of help finding my iPhone. What a waste of time and energy.",1,0,0,0
263,You need a quick view of some important options in the app. Otherwise it is difficult to use.,0,0,0,1
731,at work my tvs stopped working completely and glitches all the time on both my bluray players. Add a better streaming mechanism in the app and fix the results.,0,1,0,0
221,"It took me far too long to figure out how to set my location since it's only approximate. Additionally, there is no automatic syncing with the sky like some of the better apps. Doesn't live up to the rave reviews. Keep searching.",0,0,0,1
1072,"The first thing this app wants to do is get your contact and location. Why an antivirus app needs access to your contact When installing apps, keep in mind what you are allowing access to.",0,0,1,0
309,"I love the app, but it's getting slower. The iPhone 7 needs an update",0,0,0,1
864,YOU PROMISE to update this app and not kill it on iOS 11. PLEEEEAAASSSEEE BAD,0,1,0,0
875,This app is great no matter how slow my phone is. Updates are required and please do so as soon as possible. Annoying when it's slow.,0,1,0,0
70,iPhone may slow down because the app developer needs to update the app,0,0,0,1
954,It needs more updates. The bugs lasted longer. We need to fast for them.,0,1,0,0
73,"The routine is great, but the pop-ups are incessant and notify you that the app is slowing down your phone, which is not a good thing.",0,0,0,1
278,"Honestly, this is a great app. For anyone who is an artist and wants a good program to use, BUY THIS. It has almost all the features of Photoshop and you can use unlimited layers, making it look even more professional and worth your money. You can import your own images and even import more into the already open file if you need a reference photo. That being said, sometimes my app randomly freezes for a few seconds, but I've read over the internet and that could also be due to IOS 11. Hopefully this will help your most disgruntled unpatriotic person with this",0,0,0,1
295,"Been using it for years. I'm absolutely thrilled. However, after the 10.3 update, the countdown sometimes freezes after the halfway mark... and always freezes when the phone is locked. Please update",0,0,0,1
672,"Not sure if this has been reported but every time this app updates I lose my login credentials and have to log in again. I had to re-enter my credentials at least 4 times last week, if you guys haven't updated it 4 times then this might be another logout issue, the point is the app doesn't keep me logged in which is a bit annoying",1,0,0,0
807,"I downloaded the app 7917 and the first time I opened it, a pop up said that it needs to be updated by the school. Don't waste your money.",0,1,0,0
1032,"I lost everything I had on this app, the support group said to update my iPhone, I did it without help, other than the update I hate. I absolutely cannot replace the photos of my children.",0,0,1,0
94,"Lagging and inaccurate in my area, but the app and graphics are good. I paid for this version and that's the disappointing part. Please make it more precise.",0,0,0,1
1124,"Hey, you guys made things worse. I copied a long address from a website. Let's say 1000 N wolf road blabla. Because there is another option for the 1000 S wolf road I said North You can point me to the wrong one, dammit",0,0,1,0
141,Loading on my iPhone has been extremely slow for the past few days and then skips all songs. The. Time. I usually like the half of a book that I really like.,0,0,0,1
477,"This would be a four to five star app, except that it stopped syncing pending photos and albums between my iPhone 7 and iPad Air 4. Both run the same version.",1,0,0,0
583,"When you think about your iPhone's security, you should be able to scan for viruses, but the app doesn't give you that option. It also doesn't protect you from spyware or viruses, which is very disappointing. I took the liberty of testing this to see if it would protect me from viruses and spyware, but it failed. don't waste your time",1,0,0,0
396,"I'm not sure if this is just my device, but I have an iPhone 7 Plus with great battery life, which usually only drops to 88 at the end of the work day with moderate use, HOWEVER when downloading this app, even when it's completely im Idle is If I turn off background app refresh, it killed my battery life. Within hours of the app being available on my phone, it was down to 50. Since the app is so much fun, it's a shame that this was a problem enough to completely remove the app from my phone. After removing the app from my phone, I know that the battery life is just as stable as before. Super big disappointment.",0,0,0,1
605,"This app didn't work Avira Antivirus for iOS was exactly what I was looking for, so I installed this one. This is not what I want, but there is no delete account option.",1,0,0,0
840,I love the app... I only rated this a 4 because there have been no paid updates for this application. Now the iPhone says it doesn't work soon... what about this,0,1,0,0
804,Why is there no update?,0,1,0,0
514,"This was the best app from two years ago, but it was anything but user-friendly. Please change the user interface.",1,0,0,0
590,I can't log into my account. what is the problem? help me.,1,0,0,0
376,Really good. But a little slow when loading houses,0,0,0,1
1185,The latest update stops my iPhone 7 from working with the radio,0,0,1,0
346,Takes up a lot of space on the phone but is very useful for storing photos and videos on your phone without having to have them in your camera roll.,0,0,0,1
990,Not working on my iPad 1. Did it go past Initializing. It was great before the time. Anyone else have this issue?,0,1,0,0
407,"You haven't even updated it in two years, it slows down your phone significantly",0,0,0,1
878,They love the app but the iPhone 7 needs an update,0,1,0,0
670,I can't use the app since the last update. It always crashes.,1,0,0,0
924,"Star Walk after it was updated to my improvement. I replaced it and my iPad 2, unsuccessfully. Go to the screen right after the start where the star says walk and then crash.",0,1,0,0
471,I love this app. But forcing me to pay a premium by randomly pushing ads at me is a terrible business model. I will not buy premium to support a company that thinks it needs pop-up ads.,1,0,0,0
987,Ditto. After the update it doesn't work,0,1,0,0
247,"The filters are unique and interesting. Unfortunately, it is not uncommon for it to crash when selecting and applying a style. The lag time in processing isn't too bad given the nature of the filters, but it could be better. Additionally, it's difficult to adjust the intensity of the effects, it's rather haphazard to even get them to ramp up. Overall 45 points for the features that don't really allow you to customize an effect that I can see, and 35 points for functionality. It's discouraging to use the app to its full potential when it keeps crashing. I would prefer if the developers improved the existing features and their functionality before introducing something new.",0,0,0,1
1016,I deleted this app after saving all the photos I wanted and downloaded it again and when I logged in it had the amount of photos I had saved but the photos weren't even there,0,0,1,0
1,It takes up a lot of space on your phone but is very useful for storing photos and videos on your phone without having to have them in your camera roll.,0,0,0,1
215,Frustratingly slow and freezes on iPhone 6. Must be remedied immediately,0,0,0,1
716,"With the new update, password protected documents cannot be opened. I get an error message that the file is corrupted. I have used this same type of file hundreds of times before to update it with no problem. I like to fix it. I need to see these files on my iPhone.",0,1,0,0
367,"Since the last update my battery has been empty in 3 hours. I don't understand why, even in offline mode. I can't use it now. Please fix this issue",0,0,0,1
833,"I have been using this app for a long time. I may stray for weeks or months at a time, but I'm always happy to come back. Any chance of updating this for the latest OS Thanks",0,1,0,0
431,Drains my battery but is a great motivator,0,0,0,1
893,"I got this app to test using Wolfram on my iPad, as Mathematicaonline doesn't work on tablets. However, I never downloaded the app and now I'm stuck with this app that I can't even use",0,1,0,0
308,The first message after downloading is ¡°App¡±. Updating Reds will cause your phone to slow down.,0,0,0,1
999,Lame app... I have 50 plus tracks in the Dropbox library but it finds nothing... Totally useless. It should be fixed,0,1,0,0
657,It's hard to figure out. Please make a simpler UI,1,0,0,0
901,"I use this app quite a bit. I love everything about it, but it definitely needs updating. Here are some thoughts on updating",0,1,0,0
280,"Where this game really fails is the controls. If you want to make an endless runner Mario game, the controls MUST be flawless to compensate for the lack of freedom that regular Mario games offer. The touch controls are not responsive enough and disabling 3D Touch doesn't help. The game is unnecessarily difficult to play because you don't have the precision of a gamepad. I believe this is a reflection of other reviewers' greatest frustration with the game.",0,0,0,1
506,I just want a 35 day weather forecast without having to click on precipitation or real feeling or hourly temperatures or scrolling hourly...,1,0,0,0
540,Every time I try to use the app I get a message from Massege saying I have to upload a newer version and when I click "Yes" I'm returned to the app screen without where to upload the newer version Version. Too bad I paid for the upgrade but it says it won't be available anytime soon,1,0,0,0
926,"Oh gee, it's only the iPad version as soon as I put this on Thanks for wanting me over, FIRST STAR guys",0,1,0,0
1063,I couldn't even find my phone. This app doesn't work and is useless.,0,0,1,0
194,"I love the app, but it's getting slower. The iPhone 7 needs an update",0,0,0,1
498,"A clean interface is nice, but useful information is hard to come by. I just want to know the weather forecast for the day but still don't know how to get it. I just use this website.",1,0,0,0
188,"Routine is great, but the pop-ups are incessant and alert you that the app is slowing down your phone's functioning, which is not a problem.",0,0,0,1
333,"The massive inconsistency coupled with the absurd user experience is enough to make Wikipedia's rough, uneven, and argumentative crowdsourcing seem superior by contrast, which is no small feat. If Wolfram Alpha were a restaurant, after ordering you would see a bowl of spaghetti thrown at the nearest wall and then proudly framed in place.",0,0,0,1
813,Can you please update the software to support iOS 11.,0,1,0,0
562,"I downloaded this app last month and I always check if it works as it is always scanning and no viruses are detected. However, I've noticed recently that when I check it, first it tells me it found something and then changes to protected within a second. I want it to tell me if it removed a virus or something that makes me a little skeptical and rethink if it's worth it.",1,0,0,0
464,Just stop the automatic zooming in when you put the photo into the album,1,0,0,0
353,"I have a Fitbit Alta and syncing my steps seems slow. Additionally, when I receive and accept challenge requests, I will not sync or connect with my other competitors. Please fix the problem. I have had an ongoing problem for a week.",0,0,0,1
543,I seem to see two predictions on top of each other in the widget.,1,0,0,0
90,Too expensive and underperforming compared to other free apps. Uninstalled,0,0,0,1
8,"I have a Fitbit Alta and it seems slow to sync my steps. Also, when I get challenge requests and accept them, it doesn't actually sync or connect with my other competitors, please fix. It's been a constant problem for the last week for me.",0,0,0,1
1199,"Oh, my word. What happened with this update Terrible It doesn't show any houses and it shows my house as 40K. I missed it by more than a hundred K or so.",0,0,1,0
1041,"Minutecast says there will be no precipitation for 120 minutes, but when I look at the time it says 59 chance of snow in the next hour. There was a chance of snow between 4060 for a four hour period. It never snowed during that time.",0,0,1,0
300,iPhone may slow down because the app developer needs to update the app,0,0,0,1
1176,It keeps crashing,0,0,1,0
947,Once again I don't expect great value from an app for... I'm on iOS 9 so figured I'd try again. No update since June so I don't have high expectations.,0,1,0,0
126,PLEASE LET US DELETE THE CARD HISTORY AT ONCE. INDIVIDUALLY IS SLOW AND TIME CONSUMING. It takes a long time to delete everything. INCREDIBLE,0,0,0,1
793,"Once again it needs another update, it says no connection, I can use any other app on my phone",0,1,0,0
351,So totally satisfied so far. My only complaint would be if they could develop a lighter app for those of us running iOS 9.3.5 devices.,0,0,0,1
618,"But please give us the day of the week option on the digital clock face like Monday, Tuesday etc. Seriously why are you refusing to offer such a simple option that has been a consistent request for two years yet you are ignoring your original and long term customers.",1,0,0,0
920,"I updated the app to version 7. But now when it starts loading, the app crashes Please fix it",0,1,0,0
959,FiX this bug is funny. It happens a lot in Safari and Chrome. It also happens sometimes in the messaging app. iPhone 7 plus Verizon.,0,1,0,0
785,"The new app update broke it. Not even now. Obviously, there are a lot of users. The app is useless if I log into the website why am I paying for this again?",0,1,0,0
214,"It worked great until a few weeks ago. Now the keyboard has an extremely slow response time above normal, it takes at least 3 seconds for the character to appear in the formula bar. Like I said, great app, mostly used for calculation functions, but now there's a problem. Please repair",0,0,0,1
963,Loved the app but the latest update crashes sporadically and makes it impossible to use the app,0,1,0,0
189,Please update as my iPhone 7 plus and the app are slowing down,0,0,0,1
58,"Was the goal of this update to slow everything down to the point where it's unusable? If so, great job.",0,0,0,1
1047,"The app is very accurate but the only thing that bothers me is when there is rain in the forecast. Usually said that there is a 50% chance of rain, it can sometimes be frustrating when trying to plan a day of work outdoors. Also, the future predictions seem to be quite accurate up to a week or so which is very useful.",0,0,1,0
499,"The layout is extremely complex and much more difficult to use than it needs to be, but at least it's accurate. If it is possible to change the user interface.",1,0,0,0
1092,"Finally back to using my Fitbit....loved the app when I used it before....just downloaded the app again, plugged in the Fitbit flex....trying to get ready for tomorrow. ...and the app crashed at least 5 times....I've never had a crash problem before....very frustrating Fix it",0,0,1,0
123,"I have a Fitbit Alta and syncing my steps seems slow. Additionally, when I receive and accept challenge requests, I will not sync or connect with my other competitors. Please fix the problem. I have had an ongoing problem for a week.",0,0,0,1
1034,I received a notification from this app suggesting that I might need an umbrella today. I went to the app and there was no rain in the forecast. Apparently they just wanted me to open the app and I consider it spam. Uninstalled.,0,0,1,0
419,Please update as my iPhone 7 plus and the app are slowing down,0,0,0,1
666,"I run the same route every week. I ran a 1.5 mile timed run and a 3 mile jog. For the past 3 months, I've been in a different place every time I run 3.0 miles. I know this because I stop running when my Fitbit says 3 miles. Now, for the part that pissed me off, I timed mile 1.5 and knew exactly where the stopping point at mile 1.5 was. Over the past 3 months, Fitbit has gone from 1.5 to 1.21 to 1.13, all at the same stopping point. Can you help me? Thanks",1,0,0,0
244,"I have to say, when I first downloaded the Prisma app, I loved using it to edit my photos into something fun. However, it crashes every time I try to use the app now. I kept trying to close it, do a hard reset, delete it etc. I also download the app again and it still crashes. This app is currently just taking up memory on my phone. The app crashes far too often to even be considered usable",0,0,0,1
1000,With the new iPhone update my phone wouldn't sync with iTunes because my Mac got the new version of iTunes and this app saved my music life It has a few bugs here and there but I couldn't find a better app,0,1,0,0
617,Please add indoor rowing tracking,1,0,0,0
284,"I liked this app until I encountered an issue with the Blender tool that caused resized PNG files to become pixelated. While I move it in the artwork it's fine, but when I lay it down it loses its quality. Please fix the problem",0,0,0,1
517,Loved this app until the last update. Now the script is superimposed on each word. Hope it gets fixed soon.,1,0,0,0
994,Does not keep documents in order even if they are alphabetized correctly. Skip files too.,0,1,0,0
1117,Unable to install after downloading updates. Please fix the problem,0,0,1,0
1005,"I'm sorry I don't use this app. I have over 10,000 wav files in Dropbox and the app won't move past the import screen.",0,1,0,0
848,"This app is really similar, but it needs an update or it doesn't work with future Apple updates. Great concern",0,1,0,0
970,This app is far better than any other navigation app I've seen. I'm working on getting all the data from my iPhone to sync with my iPad. I have to pay again to get my iPad data which leads me to where the heck to find owners manuals or user drivers so I can really become familiar with this wonderful app.,0,1,0,0
559,"It has been working perfectly until now, the new update is causing my app to stay on the loading screen indefinitely when I try to open it, please fix this issue",1,0,0,0
1197,I like it and use it a lot. The story lines are super helpful. I wish they could be a little more accurate. Overall it is very useful.,0,0,1,0
119,I tried this app and found that it uses around 500MB of data in a 5 hour period. Is no longer used.,0,0,0,1
1132,And some buses are not shown... Hmmm. I'm in Singapore,0,0,1,0
83,It is a good but slow application. Needs some speed improvements.,0,0,0,1
486,When I got the new phone and tried to transfer the storage I lost all my videos...I died.,1,0,0,0
1151,Recently it kept crashing. Fix it ASAP.,0,0,1,0
837,I paid 3 for this app and the second I opened it it said it is no longer a function because the developer hasn't updated the app in years so it doesn't run on iOS anymore. An absolute scam.,0,1,0,0
96,I really enjoy the radar part of this app. I like being able to see the magnitude of the coming storm. It could be a little faster on notifications but I still like the app.,0,0,0,1
594,"Do what it says. I would give it 5 stars, but I have to keep updating my device's profile location on the device location feature. I hope this can be corrected. Otherwise great app",1,0,0,0
697,"2. When you receive directions to another location, you cannot find the second location.",1,0,0,0
1035,"I constantly see differences in the information displayed in one section versus another section. for example, the UV index might be 2 in one section and 3 in another area. It's as if each section receives its predictions from a different source.",0,0,1,0
213,"Accurate data and nice UX. Minimal delay, if any.",0,0,0,1
239,The app hangs and cannot be fully set up. I wish I hadn't wasted my money,0,0,0,1
529,This widget comes with weather statistics. This is unreadable. I can't even use it.,1,0,0,0
527,Switching between cities is more complicated. UI and experience need to change,1,0,0,0
484,"I've been using this app for years, but every update brings more bugs and ads. Not worth your time.",1,0,0,0
1055,"It worked great, then minimal precipitation stopped working. I really use that part of the app more for my daily routine. Please correct it immediately",0,0,1,0
918,"The latest update opens and crashes at the time the stars walk scrolls on the screen. It is allowed to return or fix. They keep a thin environment on the iPad, so mine is not Trash Ap related like most of the reported problems. Never a problem from the beginning until now.",0,1,0,0
95,"Slow and inaccurate has my area like Stewart, Alabama. We are the City of Winfield, Fayette County, BOBO Community. He has always been that NEVER STEWART. Please correct this as soon as possible.",0,0,0,1
1206,Almost all the listings where I live are outdated and all the homes have been sold months ago. Really upsetting when I get attached to a house.,0,0,1,0
536,"Weather accuracy is good, but finding information in the user interface can be a bit difficult. So please make this information easy to find.",1,0,0,0
766,Don't let me log in from my Google account and you can't be legendary without paying 25 for them and you're wrong not to have one and I don't need much game sending Pokmon and poke shop and Pokmon and fight fierce Pokmon and you need to level up more comin Pokmon like when your high enough level legendary show still there will rarely show and you can buy your level or ern them but when you get high like 50 it takes a long time to level up then the game will be fun but it's not bad fun arster 25 moths,0,1,0,0
768,"It lacks support for players outside the center of the larger population. I live in Las Vegas, NV about 30 minutes from the all too popular strip. Most pokestops in town are for mallets or movies. If you visit your local park, you might have 13 pokestops. This is a game designed for people to travel by car to a high traffic area just to play What would this game fall down.",0,1,0,0
1023,"I lost all my photos due to a stupid update they tried to do that caused problems with the app. 2 years of photos thrown down the toilet, thank you very much KeepSafe",0,0,1,0
515,Really like the app. Just a few tweaks to the radar such as ease of startup but for the most part you get solid results,1,0,0,0
319,"The app urgently needs to be improved. My location is not shown at least 160 north of the actual location. Radar is cheesy at best, poor refresh rate, also very slow and inaccurate. Don't think that the screenshots in the app are a fair representation of what you get with the app. The Weather Channel app is far superior to junk.",0,0,0,1
1191,And I love being able to create my own channels and not pay. But my app crashes multiple times a day and my phone does a mini reboot. It's frustrating,0,0,1,0
713,"The phone cannot be accessed when on Verizon LTE, but when connected to WiFi. Besides that, I can't access documents saved to the cloud from my mac while I'm on the go or somewhere where WiFi isn't good.",0,1,0,0
12,"Slow at determining which direction to take, never a direct route, and the scale constantly changing, making it difficult to determine the next turn without having to concentrate or look at the screen.",0,0,0,1
664,"Since installing the new update, I haven't been able to open the app.",1,0,0,0
769,"Pokmon Go is an awesome game, but it doesn't seem like Niantic is very concerned about how many people are playing the game because of the recent updates. This all started when the Pokmon spawn time changed from 5 to 10. Not much, it was still fun and easy to progress. Then there was little grace of time before they relaxed their second fatal renewal. And they razed the tracks of their system. They SERIOUSLY TOOK THE ONLY WAY TO ACCURATELY FIND POKMON They also removed every third of the gunners, which was literally the only reason for all players to actually catch Pokmon. But more advanced developers like the FPM survived. Then they killed no hope by adding a captcha robot detector feature. All these advanced third-party scanners have been removed. Being able to figure out where I wanted to catch Pokmon was the only reason I played Pokmon. But I still played for a while by riding my bike and running some trails. But then it was the last straw when Pokmon stopped appearing if he walked, ran or biked too fast. Now, all I can do is go through the Pokmon at the speed of an old man to catch a piglet or two. Or if I'm lucky, rare and tricky rattata. That's as much as I care about this part. Pokemon has lost like 90 of its players because of Niantic's bad decisions. Also, seriously, the buddy system is complete and utter garbage. I would walk 5km to get 1 candy for my eevee and don't forget the Pokmon high end near tracking system. Which are completely broken. Koffing was in the last slot, which means farthest away and suddenly appears right in front of me. I absolutely don't think Niantic even cares about this game anymore. They moved the key lines and made the game.",0,1,0,0
831,The app no ??longer works due to compatibility issues. Please update,0,1,0,0
613,"The time on my Fitbit has been incorrect ever since it died once, and I don't know how to fix it when the app won't open. It's really frustrating and the Fitbit website isn't helpful. I want to return the goods",1,0,0,0
167,"To update the list of rally opponents, the user must restart the app. This takes a lot of time and is a significant hindrance to gameplay. Once this is fixed I will give it 5 stars.",0,0,0,1
943,"Although I digress. I would really just like it if, Nuance, you will update this application soon please. Because it's been acting a little grumpy lately in some of my projects I've been using it. Like Notability for example. And it's been a while since this Swype developer appeared to touch.",0,1,0,0
25,Surely the app needs a review. It crashes about every 15 on an Apple Watch and most of the time it takes about 30 seconds for the app to load no matter what the connection speed is. These times are much worse when I'm connected to Apple Play in my car.,0,0,0,1
178,Why is no one excited about this app? The idea is a great 7-minute workout. But it drains the battery and needs care,0,0,0,1
595,"Maybe someone could use this, but I spent 60 on something useless. I need my money back.",1,0,0,0
483,It works amazing except I keep trying to add a file and it just won't upload to the folder. So frustrating. help,1,0,0,0
232,"Great security app, but I also run others on my phone just in case, just like I do on my PC, but for what it offers and what it can do, it's a great app to run on your phone and it slows down not my i5 All in all I don't have an app on my phone that slows it down at all and I don't understand what people are complaining about. It does what it says on the tin and would tell anyone to put it on their phone. It helps your phone",0,0,0,1
382,"It's Google Translate, which usually works if the app allows it. Even with a proper connection, not all functions work due to a network error. The microphone feature works from time to time as it either doesn't listen or finds a reason to stop after 5 seconds. I'll stick with the browser version.",0,0,0,1
988,"Same as previous reviews. App from work after update. With all the bad reviews, you wonder if you care about fixing it. Time will tell. I would be open until the reviews get better.",0,1,0,0
385,I have 3 gyms and the game was lagging and not giving me coins. Please fix it,0,0,0,1
1178,"I used to love Prisma, but now EVERY TIME I try to use it, it crashes my iPhone.",0,0,1,0
1162,Still crashing. Disappointing. 1 star until the problem is resolved.,0,0,1,0
440,"Slow and imprecise it has my area as Stewart, Alabama. We are the city of Winfield, Fayette County, a BOBO community. Always been that NEVER STEWART. Correct this as soon as possible.",0,0,0,1
1150,"I liked it initially, but now it crashes all the time. Solve the problem.",0,0,1,0
117,"Great security app, but I also run others on my phone just in case, just like I do on my PC, but for what it offers and what it can do, it's a great app to run on your phone and it slows down not my i5 All in all I don't have an app on my phone that slows it down at all and I don't understand what people are complaining about. It does what it says on the tin and would tell anyone to put it on their phone. It helps your phone",0,0,0,1
1048,"The bad thing is that the daily forecast summary is rather sparse. Some may think this is a good thing. But it can be turned off. For example, the forecast for tomorrow is very cloudy with some rain. The problem is that, according to all the local TV news forecasts, what will actually happen is the passage of the cold front in the morning, bringing the possibility of light drizzles and/or flurries of snow from early morning to late morning. Clearing in the afternoon.",0,0,1,0
978,"The app itself is very good. Auto update activation doesn't work and keeps freezing. I also caused my iphone 4 to crash and couldn't restore it. Go far away, be far off;",0,1,0,0
62,"They haven't even updated it in two years, it slows down your phone significantly",0,0,0,1
151,Uses much more data and battery than the competing app called iTranslate.,0,0,0,1
142,until this last update. I used 80% of my battery in four hours. Unacceptable.,0,0,0,1
728,"In addition to the issues that others are experiencing, I don't want to have a sign when using my app. I will not update. The setting of the stars is not directed at this event.",0,1,0,0
236,So totally satisfied so far. My only complaint would be if they could develop a lighter app for those of us running iOS 9.3.5 devices.,0,0,0,1
812,"i in the settings and if this app does not get updated, IOS 11 is not compatible with this app",0,1,0,0
525,"Since the latest update, the widget functionality is not available. It has overlapping fonts. If I do a hard reset, I can temporarily remove a group of fonts, but then the overlap comes back. Very annoying. Please fix this, I used to love it and would give it 5 stars",1,0,0,0
1152,I love this app. But recently it crashes in the middle of my project. I don't know what's up but I wish it would work properly,0,0,1,0
370,The app definitely needs to be revised. Crashes about every 15 seconds on an Apple Watch and most of the time the app takes about 30 seconds to load regardless of connection speed. These times are much worse when I'm connected to Apple Play in my car.,0,0,0,1
1135,"Google map was sent and it opened to a Middle Eastern country to a bank. I'm in America. The map indicated 3 miles from me. The photos in the bank had names, all POSSIBLY LINKED TO TERRORISTS. Google maps got involved, never got back with me, nothing. Further information. Not satisfied F",0,0,1,0
707,It has no shortest path option. A few times I accidentally took the wrong route. This feature is needed.,1,0,0,0
931,"The initial swype technology was incredible, but bugs, not being able to access the program on many phones and not being able to work well on others let it almost die. My first Android phone had Swype which worked perfectly and I enjoyed it a ton. Now Swype doesn't work on my iPhone 7 and it's a dinosaur.",0,1,0,0
281,"I'm not sure if this is just my device, but I have an iPhone 7 Plus with great battery life, which usually only drops to 88 at the end of the work day with moderate use, HOWEVER when downloading this app, even when it's completely im Idle is If I turn off background app refresh, it killed my battery life. Within hours of the app being available on my phone, it was down to 50. Since the app is so much fun, it's a shame that this was a problem enough to completely remove the app from my phone. After removing the app from my phone, I know that the battery life is just as stable as before. Super big disappointment.",0,0,0,1
899,It crashed on an iPhone 4 running iOS 7.1.2. I like to fix it. Thank you,0,1,0,0
121,So totally satisfied so far. My only complaint would be if they could develop a lighter app for those of us running iOS 9.3.5 devices.,0,0,0,1
273,"This was a great game and I really enjoyed it, but the problems were piling up and Niantic is doing next to nothing about it unless it involves paying for items. The game keeps crashing and has been doing so since release. Now the PoGo Plus has a bug that makes it nearly impossible to use unless you stand still and keep your fingers crossed. Report all you want, but the bottom line is that they won't do anything to fix the problem unless it impacts the bottom line. Hey, the people with the plus ones already bought it, so screw it, right",0,0,0,1
810,I would love to update this app so I can continue to use it with future versions of IOS,0,1,0,0
760,"This app is fantastic. I love playing, a year after the release. One thing, however, must be added to the traffic. How am I supposed to complete my pokedex if I can't get regional exclusives from other countries. I can't even get my own regional pokemon",0,1,0,0
1180,"After every 45 songs, you will receive one minute of additions. It's not that bad, but it's still annoying that they want us to buy the one without ads. It's also been freezing a lot lately. It was so annoying that I actually downloaded Spotify because of it",0,0,1,0
328,"Accurate data and nice UX. Minimal delay, if any.",0,0,0,1
288,"The purpose of this update was to slow everything down to the point where it became unusable. If so, great job",0,0,0,1
824,Your app is outdated iOS 11. Please update,0,1,0,0
651,"I really like my new Blaze. It does all the simple necessary functions I use on my Apple Watch, albeit with a longer battery life. It would be nice if there were some other masculine displays to choose from. That's my only complaint about it. Overall, great.",1,0,0,0
671,"I have been using the Fitbit app for years until yesterday at 239 the app crashed and stopped working. Now I can't log into the app, only from the website. This means I can no longer synchronize my workouts, compete with friends, or monitor my fitness. Owning a Fitbit blaze fur watch now is a complete waste of money.",1,0,0,0
